,simulation,auc_live,auc_apoptotic,drug_1,drug_2,conc_1,conc_2
3070,LNCaP_mut_RNA_00_1_2_Luminespib_Pictilisib_0_0_0_0_8,56352600.0,1646400.0,Luminespib,Pictilisib,IC10,IC30
3071,LNCaP_mut_RNA_00_3_2_Afatinib_Ulixertinib_0_0_0_0_1,57609960.0,1733760.0,Afatinib,Ulixertinib,IC50,IC30
3072,LNCaP_mut_RNA_00_4_4_Luminespib_Pictilisib_0_0_0_0_8,53482200.0,1575600.0,Luminespib,Pictilisib,IC70,IC70
3073,LNCaP_mut_RNA_00_2_3_Selumetinib_Pictilisib_0_0_0_0_9,54863640.0,1652520.0,Selumetinib,Pictilisib,IC30,IC50
3074,LNCaP_mut_RNA_00_3_1_Ipatasertib_Afatinib_0_0_0_0_4,58298280.0,1678080.0,Ipatasertib,Afatinib,IC50,IC10
3075,LNCaP_mut_RNA_00_4_2_Ipatasertib_Selumetinib_0_0_0_0_2,60231240.0,1748760.0,Ipatasertib,Selumetinib,IC70,IC30
3076,LNCaP_mut_RNA_00_2_2_Ipatasertib_Pictilisib_0_0_0_0_3,56138280.0,1689360.0,Ipatasertib,Pictilisib,IC30,IC30
3077,LNCaP_mut_RNA_00_4_1_Ipatasertib_Ulixertinib_0_0_0_0_5,60273120.0,1716360.0,Ipatasertib,Ulixertinib,IC70,IC10
3078,LNCaP_mut_RNA_00_3_4_Ipatasertib_Pictilisib_0_0_0_0_3,53920440.0,1556160.0,Ipatasertib,Pictilisib,IC50,IC70
3079,LNCaP_mut_RNA_00_1_5_Luminespib_Pictilisib_0_0_0_0_1,51180840.0,1527840.0,Luminespib,Pictilisib,IC10,IC90
3080,LNCaP_mut_RNA_00_4_3_Afatinib_Selumetinib_0_0_0_0_8,58203720.0,1698840.0,Afatinib,Selumetinib,IC70,IC50
3081,LNCaP_mut_RNA_00_3_4_Ulixertinib_Luminespib_0_0_0_0_5,60258240.0,1787280.0,Ulixertinib,Luminespib,IC50,IC70
3082,LNCaP_mut_RNA_00_1_2_Luminespib_Pictilisib_0_0_0_0_3,55297200.0,1590600.0,Luminespib,Pictilisib,IC10,IC30
3083,LNCaP_mut_RNA_00_1_3_Ipatasertib_Selumetinib_0_0_0_0_5,60565560.0,1749000.0,Ipatasertib,Selumetinib,IC10,IC50
3084,LNCaP_mut_RNA_00_2_1_Luminespib_Selumetinib_0_0_0_0_1,58556280.0,1797000.0,Luminespib,Selumetinib,IC30,IC10
3085,LNCaP_mut_RNA_00_4_3_Ipatasertib_Luminespib_0_0_0_0_4,58806000.0,1700760.0,Ipatasertib,Luminespib,IC70,IC50
3086,LNCaP_mut_RNA_00_4_2_Ipatasertib_Selumetinib_0_0_0_0_6,58083120.0,1678800.0,Ipatasertib,Selumetinib,IC70,IC30
3087,LNCaP_mut_RNA_00_2_5_Ipatasertib_Afatinib_0_0_0_0_2,61870680.0,1765440.0,Ipatasertib,Afatinib,IC30,IC90
3088,LNCaP_mut_RNA_00_2_2_Ulixertinib_Selumetinib_0_0_0_0_6,59208720.0,1794840.0,Ulixertinib,Selumetinib,IC30,IC30
3089,LNCaP_mut_RNA_00_1_3_Luminespib_Pictilisib_0_0_0_0_6,54510840.0,1623000.0,Luminespib,Pictilisib,IC10,IC50
3090,LNCaP_mut_RNA_00_3_3_Afatinib_Ulixertinib_0_0_0_0_1,57464400.0,1782480.0,Afatinib,Ulixertinib,IC50,IC50
3091,LNCaP_mut_RNA_00_2_2_Selumetinib_Pictilisib_0_0_0_0_2,56003640.0,1698360.0,Selumetinib,Pictilisib,IC30,IC30
3092,LNCaP_mut_RNA_00_5_2_Afatinib_Luminespib_0_0_0_0_4,60533400.0,1769520.0,Afatinib,Luminespib,IC90,IC30
3093,LNCaP_mut_RNA_00_4_5_Ipatasertib_Luminespib_0_0_0_0_8,58475760.0,1722000.0,Ipatasertib,Luminespib,IC70,IC90
3094,LNCaP_mut_RNA_00_4_3_Ipatasertib_Pictilisib_0_0_0_0_10,51645720.0,1630200.0,Ipatasertib,Pictilisib,IC70,IC50
3095,LNCaP_mut_RNA_00_2_4_Ipatasertib_Pictilisib_0_0_0_0_8,54244440.0,1547280.0,Ipatasertib,Pictilisib,IC30,IC70
3096,LNCaP_mut_RNA_00_3_3_Luminespib_Selumetinib_0_0_0_0_5,62906760.0,1888800.0,Luminespib,Selumetinib,IC50,IC50
3097,LNCaP_mut_RNA_00_2_5_Ipatasertib_Ulixertinib_0_0_0_0_10,57556320.0,1653240.0,Ipatasertib,Ulixertinib,IC30,IC90
3098,LNCaP_mut_RNA_00_2_4_Ulixertinib_Selumetinib_0_0_0_0_6,57396720.0,1704120.0,Ulixertinib,Selumetinib,IC30,IC70
3099,LNCaP_mut_RNA_00_4_1_Afatinib_Luminespib_0_0_0_0_1,58155720.0,1745040.0,Afatinib,Luminespib,IC70,IC10
3100,LNCaP_mut_RNA_00_4_1_Ipatasertib_Afatinib_0_0_0_0_4,58238400.0,1705440.0,Ipatasertib,Afatinib,IC70,IC10
3101,LNCaP_mut_RNA_00_4_4_Luminespib_Pictilisib_0_0_0_0_6,52372080.0,1558200.0,Luminespib,Pictilisib,IC70,IC70
3102,LNCaP_mut_RNA_00_1_1_Ulixertinib_Luminespib_0_0_0_0_3,62898360.0,1830480.0,Ulixertinib,Luminespib,IC10,IC10
3103,LNCaP_mut_RNA_00_1_4_Ipatasertib_Ulixertinib_0_0_0_0_2,58706880.0,1753320.0,Ipatasertib,Ulixertinib,IC10,IC70
3104,LNCaP_mut_RNA_00_5_1_Ipatasertib_Afatinib_0_0_0_0_8,54873840.0,1670760.0,Ipatasertib,Afatinib,IC90,IC10
3105,LNCaP_mut_RNA_00_5_5_Ipatasertib_Selumetinib_0_0_0_0_9,55266000.0,1632240.0,Ipatasertib,Selumetinib,IC90,IC90
3106,LNCaP_mut_RNA_00_1_4_Ulixertinib_Luminespib_0_0_0_0_2,60191880.0,1738800.0,Ulixertinib,Luminespib,IC10,IC70
3107,LNCaP_mut_RNA_00_2_3_Afatinib_Ulixertinib_0_0_0_0_2,58500720.0,1725120.0,Afatinib,Ulixertinib,IC30,IC50
3108,LNCaP_mut_RNA_00_4_2_Selumetinib_Pictilisib_0_0_0_0_5,54147360.0,1615800.0,Selumetinib,Pictilisib,IC70,IC30
3109,LNCaP_mut_RNA_00_5_2_Ipatasertib_Afatinib_0_0_0_0_9,57196080.0,1628400.0,Ipatasertib,Afatinib,IC90,IC30
3110,LNCaP_mut_RNA_00_5_1_Ulixertinib_Pictilisib_0_0_0_0_9,56192520.0,1674840.0,Ulixertinib,Pictilisib,IC90,IC10
3111,LNCaP_mut_RNA_00_2_4_Selumetinib_Pictilisib_0_0_0_0_9,54489600.0,1579200.0,Selumetinib,Pictilisib,IC30,IC70
3112,LNCaP_mut_RNA_00_2_2_Selumetinib_Pictilisib_0_0_0_0_10,52894440.0,1545960.0,Selumetinib,Pictilisib,IC30,IC30
3113,LNCaP_mut_RNA_00_3_3_Ipatasertib_Pictilisib_0_0_0_0_3,52308120.0,1614480.0,Ipatasertib,Pictilisib,IC50,IC50
3114,LNCaP_mut_RNA_00_2_3_Ipatasertib_Ulixertinib_0_0_0_0_3,60301200.0,1767120.0,Ipatasertib,Ulixertinib,IC30,IC50
3115,LNCaP_mut_RNA_00_5_3_Selumetinib_Pictilisib_0_0_0_0_8,56599680.0,1705440.0,Selumetinib,Pictilisib,IC90,IC50
3116,LNCaP_mut_RNA_00_3_5_Selumetinib_Pictilisib_0_0_0_0_1,50820120.0,1568400.0,Selumetinib,Pictilisib,IC50,IC90
3117,LNCaP_mut_RNA_00_2_2_Afatinib_Pictilisib_0_0_0_0_3,55275840.0,1650120.0,Afatinib,Pictilisib,IC30,IC30
3118,LNCaP_mut_RNA_00_2_3_Selumetinib_Pictilisib_0_0_0_0_10,54622200.0,1618320.0,Selumetinib,Pictilisib,IC30,IC50
3119,LNCaP_mut_RNA_00_1_1_Afatinib_Ulixertinib_0_0_0_0_9,61235400.0,1845480.0,Afatinib,Ulixertinib,IC10,IC10
3120,LNCaP_mut_RNA_00_2_5_Ulixertinib_Pictilisib_0_0_0_0_6,52074600.0,1615320.0,Ulixertinib,Pictilisib,IC30,IC90
3121,LNCaP_mut_RNA_00_1_3_Ipatasertib_Selumetinib_0_0_0_0_3,60203280.0,1776120.0,Ipatasertib,Selumetinib,IC10,IC50
3122,LNCaP_mut_RNA_00_4_3_Ipatasertib_Afatinib_0_0_0_0_2,58849080.0,1626480.0,Ipatasertib,Afatinib,IC70,IC50
3123,LNCaP_mut_RNA_00_4_4_Luminespib_Pictilisib_0_0_0_0_9,52686120.0,1587720.0,Luminespib,Pictilisib,IC70,IC70
3124,LNCaP_mut_RNA_00_3_4_Selumetinib_Pictilisib_0_0_0_0_6,54711720.0,1604880.0,Selumetinib,Pictilisib,IC50,IC70
3125,LNCaP_mut_RNA_00_3_2_Afatinib_Pictilisib_0_0_0_0_3,55473360.0,1680000.0,Afatinib,Pictilisib,IC50,IC30
3126,LNCaP_mut_RNA_00_4_3_Afatinib_Selumetinib_0_0_0_0_6,58756560.0,1689480.0,Afatinib,Selumetinib,IC70,IC50
3127,LNCaP_mut_RNA_00_3_1_Ulixertinib_Pictilisib_0_0_0_0_6,57934680.0,1723560.0,Ulixertinib,Pictilisib,IC50,IC10
3128,LNCaP_mut_RNA_00_1_5_Selumetinib_Pictilisib_0_0_0_0_8,53047680.0,1620600.0,Selumetinib,Pictilisib,IC10,IC90
3129,LNCaP_mut_RNA_00_4_2_Afatinib_Luminespib_0_0_0_0_6,58047120.0,1813320.0,Afatinib,Luminespib,IC70,IC30
3130,LNCaP_mut_RNA_00_1_1_Ipatasertib_Afatinib_0_0_0_0_1,61181520.0,1720080.0,Ipatasertib,Afatinib,IC10,IC10
3131,LNCaP_mut_RNA_00_3_1_Ulixertinib_Pictilisib_0_0_0_0_3,56772840.0,1718760.0,Ulixertinib,Pictilisib,IC50,IC10
3132,LNCaP_mut_RNA_00_1_5_Afatinib_Ulixertinib_0_0_0_0_6,60505560.0,1808040.0,Afatinib,Ulixertinib,IC10,IC90
3133,LNCaP_mut_RNA_00_3_2_Ipatasertib_Pictilisib_0_0_0_0_5,54021000.0,1621560.0,Ipatasertib,Pictilisib,IC50,IC30
3134,LNCaP_mut_RNA_00_2_4_Afatinib_Selumetinib_0_0_0_0_9,59858280.0,1790160.0,Afatinib,Selumetinib,IC30,IC70
3135,LNCaP_mut_RNA_00_5_4_Afatinib_Luminespib_0_0_0_0_9,57315960.0,1704600.0,Afatinib,Luminespib,IC90,IC70
3136,LNCaP_mut_RNA_00_2_2_Afatinib_Pictilisib_0_0_0_0_1,55643280.0,1704240.0,Afatinib,Pictilisib,IC30,IC30
3137,LNCaP_mut_RNA_00_1_5_Ulixertinib_Luminespib_0_0_0_0_4,58374600.0,1770480.0,Ulixertinib,Luminespib,IC10,IC90
3138,LNCaP_mut_RNA_00_1_4_Afatinib_Pictilisib_0_0_0_0_10,53979480.0,1595040.0,Afatinib,Pictilisib,IC10,IC70
3139,LNCaP_mut_RNA_00_4_4_Afatinib_Ulixertinib_0_0_0_0_6,57659280.0,1778160.0,Afatinib,Ulixertinib,IC70,IC70
3140,LNCaP_mut_RNA_00_3_4_Ipatasertib_Luminespib_0_0_0_0_1,59142600.0,1686360.0,Ipatasertib,Luminespib,IC50,IC70
3141,LNCaP_mut_RNA_00_3_3_Luminespib_Pictilisib_0_0_0_0_6,53860680.0,1694520.0,Luminespib,Pictilisib,IC50,IC50
3142,LNCaP_mut_RNA_00_3_2_Ipatasertib_Pictilisib_0_0_0_0_10,53357040.0,1549680.0,Ipatasertib,Pictilisib,IC50,IC30
3143,LNCaP_mut_RNA_00_5_4_Selumetinib_Pictilisib_0_0_0_0_6,55417080.0,1608960.0,Selumetinib,Pictilisib,IC90,IC70
3144,LNCaP_mut_RNA_00_5_5_Ipatasertib_Luminespib_0_0_0_0_1,54295680.0,1598280.0,Ipatasertib,Luminespib,IC90,IC90
3145,LNCaP_mut_RNA_00_4_3_Ipatasertib_Luminespib_0_0_0_0_2,58446840.0,1662600.0,Ipatasertib,Luminespib,IC70,IC50
3146,LNCaP_mut_RNA_00_3_4_Ipatasertib_Ulixertinib_0_0_0_0_3,57284520.0,1680240.0,Ipatasertib,Ulixertinib,IC50,IC70
3147,LNCaP_mut_RNA_00_4_1_Ulixertinib_Luminespib_0_0_0_0_6,61045920.0,1809840.0,Ulixertinib,Luminespib,IC70,IC10
3148,LNCaP_mut_RNA_00_3_2_Ulixertinib_Selumetinib_0_0_0_0_2,55902960.0,1700160.0,Ulixertinib,Selumetinib,IC50,IC30
3149,LNCaP_mut_RNA_00_3_5_Ipatasertib_Selumetinib_0_0_0_0_1,59466960.0,1658880.0,Ipatasertib,Selumetinib,IC50,IC90
3150,LNCaP_mut_RNA_00_1_5_Ipatasertib_Selumetinib_0_0_0_0_3,61095960.0,1729800.0,Ipatasertib,Selumetinib,IC10,IC90
3151,LNCaP_mut_RNA_00_1_4_Selumetinib_Pictilisib_0_0_0_0_5,54866640.0,1672920.0,Selumetinib,Pictilisib,IC10,IC70
3152,LNCaP_mut_RNA_00_4_1_Selumetinib_Pictilisib_0_0_0_0_8,59469600.0,1684680.0,Selumetinib,Pictilisib,IC70,IC10
3153,LNCaP_mut_RNA_00_3_4_Ulixertinib_Pictilisib_0_0_0_0_9,55064520.0,1626840.0,Ulixertinib,Pictilisib,IC50,IC70
3154,LNCaP_mut_RNA_00_3_3_Luminespib_Selumetinib_0_0_0_0_8,59406960.0,1741080.0,Luminespib,Selumetinib,IC50,IC50
3155,LNCaP_mut_RNA_00_2_3_Luminespib_Pictilisib_0_0_0_0_3,56997960.0,1736400.0,Luminespib,Pictilisib,IC30,IC50
3156,LNCaP_mut_RNA_00_1_4_Afatinib_Selumetinib_0_0_0_0_9,59850240.0,1731720.0,Afatinib,Selumetinib,IC10,IC70
3157,LNCaP_mut_RNA_00_4_5_Afatinib_Ulixertinib_0_0_0_0_4,59574480.0,1785240.0,Afatinib,Ulixertinib,IC70,IC90
3158,LNCaP_mut_RNA_00_5_2_Afatinib_Luminespib_0_0_0_0_8,56186400.0,1693200.0,Afatinib,Luminespib,IC90,IC30
3159,LNCaP_mut_RNA_00_4_4_Afatinib_Luminespib_0_0_0_0_5,57144120.0,1685400.0,Afatinib,Luminespib,IC70,IC70
3160,LNCaP_mut_RNA_00_2_4_Ipatasertib_Luminespib_0_0_0_0_7,58270920.0,1672680.0,Ipatasertib,Luminespib,IC30,IC70
3161,LNCaP_mut_RNA_00_4_3_Selumetinib_Pictilisib_0_0_0_0_3,52572720.0,1557960.0,Selumetinib,Pictilisib,IC70,IC50
3162,LNCaP_mut_RNA_00_2_2_Afatinib_Selumetinib_0_0_0_0_5,56970000.0,1776240.0,Afatinib,Selumetinib,IC30,IC30
3163,LNCaP_mut_RNA_00_3_3_Ipatasertib_Pictilisib_0_0_0_0_7,52036440.0,1542240.0,Ipatasertib,Pictilisib,IC50,IC50
3164,LNCaP_mut_RNA_00_4_4_Ulixertinib_Selumetinib_0_0_0_0_3,62902920.0,1834440.0,Ulixertinib,Selumetinib,IC70,IC70
3165,LNCaP_mut_RNA_00_3_1_Ulixertinib_Selumetinib_0_0_0_0_8,58796520.0,1731720.0,Ulixertinib,Selumetinib,IC50,IC10
3166,LNCaP_mut_RNA_00_3_2_Ipatasertib_Ulixertinib_0_0_0_0_5,59531760.0,1690440.0,Ipatasertib,Ulixertinib,IC50,IC30
3167,LNCaP_mut_RNA_00_4_5_Ipatasertib_Selumetinib_0_0_0_0_2,59623680.0,1731000.0,Ipatasertib,Selumetinib,IC70,IC90
3168,LNCaP_mut_RNA_00_5_2_Ipatasertib_Selumetinib_0_0_0_0_3,57097560.0,1650120.0,Ipatasertib,Selumetinib,IC90,IC30
3169,LNCaP_mut_RNA_00_4_3_Ipatasertib_Luminespib_0_0_0_0_3,58185840.0,1624560.0,Ipatasertib,Luminespib,IC70,IC50
3170,LNCaP_mut_RNA_00_1_1_Ulixertinib_Luminespib_0_0_0_0_5,59228400.0,1816560.0,Ulixertinib,Luminespib,IC10,IC10
3171,LNCaP_mut_RNA_00_1_3_Ipatasertib_Pictilisib_0_0_0_0_5,56042160.0,1641600.0,Ipatasertib,Pictilisib,IC10,IC50
3172,LNCaP_mut_RNA_00_2_4_Afatinib_Luminespib_0_0_0_0_2,60957720.0,1778640.0,Afatinib,Luminespib,IC30,IC70
3173,LNCaP_mut_RNA_00_5_1_Luminespib_Pictilisib_0_0_0_0_8,54608160.0,1611240.0,Luminespib,Pictilisib,IC90,IC10
3174,LNCaP_mut_RNA_00_3_3_Afatinib_Ulixertinib_0_0_0_0_8,60910320.0,1820880.0,Afatinib,Ulixertinib,IC50,IC50
3175,LNCaP_mut_RNA_00_4_5_Ipatasertib_Afatinib_0_0_0_0_4,56215440.0,1706280.0,Ipatasertib,Afatinib,IC70,IC90
3176,LNCaP_mut_RNA_00_1_2_Afatinib_Luminespib_0_0_0_0_2,59772600.0,1833600.0,Afatinib,Luminespib,IC10,IC30
3177,LNCaP_mut_RNA_00_5_5_Afatinib_Selumetinib_0_0_0_0_4,60167400.0,1727760.0,Afatinib,Selumetinib,IC90,IC90
3178,LNCaP_mut_RNA_00_3_5_Ulixertinib_Pictilisib_0_0_0_0_5,56161920.0,1595760.0,Ulixertinib,Pictilisib,IC50,IC90
3179,LNCaP_mut_RNA_00_4_2_Ulixertinib_Selumetinib_0_0_0_0_4,59867280.0,1677240.0,Ulixertinib,Selumetinib,IC70,IC30
3180,LNCaP_mut_RNA_00_3_2_Ipatasertib_Afatinib_0_0_0_0_5,59826720.0,1771560.0,Ipatasertib,Afatinib,IC50,IC30
3181,LNCaP_mut_RNA_00_5_4_Ulixertinib_Luminespib_0_0_0_0_5,60307920.0,1809480.0,Ulixertinib,Luminespib,IC90,IC70
3182,LNCaP_mut_RNA_00_4_1_Ulixertinib_Selumetinib_0_0_0_0_10,59167200.0,1764120.0,Ulixertinib,Selumetinib,IC70,IC10
3183,LNCaP_mut_RNA_00_3_4_Afatinib_Selumetinib_0_0_0_0_6,57121680.0,1685880.0,Afatinib,Selumetinib,IC50,IC70
3184,LNCaP_mut_RNA_00_3_3_Ipatasertib_Luminespib_0_0_0_0_3,61143960.0,1716000.0,Ipatasertib,Luminespib,IC50,IC50
3185,LNCaP_mut_RNA_00_1_2_Afatinib_Selumetinib_0_0_0_0_7,60048000.0,1759800.0,Afatinib,Selumetinib,IC10,IC30
3186,LNCaP_mut_RNA_00_3_1_Luminespib_Selumetinib_0_0_0_0_2,60112800.0,1813800.0,Luminespib,Selumetinib,IC50,IC10
3187,LNCaP_mut_RNA_00_5_5_Ipatasertib_Ulixertinib_0_0_0_0_8,55843560.0,1600080.0,Ipatasertib,Ulixertinib,IC90,IC90
3188,LNCaP_mut_RNA_00_1_3_Luminespib_Pictilisib_0_0_0_0_2,58114560.0,1657200.0,Luminespib,Pictilisib,IC10,IC50
3189,LNCaP_mut_RNA_00_5_2_Afatinib_Pictilisib_0_0_0_0_8,54832800.0,1703520.0,Afatinib,Pictilisib,IC90,IC30
3190,LNCaP_mut_RNA_00_1_1_Luminespib_Pictilisib_0_0_0_0_4,56684400.0,1635000.0,Luminespib,Pictilisib,IC10,IC10
3191,LNCaP_mut_RNA_00_5_5_Afatinib_Selumetinib_0_0_0_0_9,59993520.0,1755240.0,Afatinib,Selumetinib,IC90,IC90
3192,LNCaP_mut_RNA_00_2_2_Ipatasertib_Ulixertinib_0_0_0_0_8,59364960.0,1738320.0,Ipatasertib,Ulixertinib,IC30,IC30
3193,LNCaP_mut_RNA_00_5_5_Afatinib_Luminespib_0_0_0_0_3,57363840.0,1699200.0,Afatinib,Luminespib,IC90,IC90
3194,LNCaP_mut_RNA_00_5_3_Ipatasertib_Luminespib_0_0_0_0_4,55899120.0,1691160.0,Ipatasertib,Luminespib,IC90,IC50
3195,LNCaP_mut_RNA_00_4_4_Ipatasertib_Selumetinib_0_0_0_0_10,57771360.0,1679640.0,Ipatasertib,Selumetinib,IC70,IC70
3196,LNCaP_mut_RNA_00_3_5_Ipatasertib_Selumetinib_0_0_0_0_8,58436640.0,1697400.0,Ipatasertib,Selumetinib,IC50,IC90
3197,LNCaP_mut_RNA_00_2_2_Afatinib_Luminespib_0_0_0_0_6,60924120.0,1768080.0,Afatinib,Luminespib,IC30,IC30
3198,LNCaP_mut_RNA_00_2_5_Ipatasertib_Luminespib_0_0_0_0_5,59714280.0,1677360.0,Ipatasertib,Luminespib,IC30,IC90
3199,LNCaP_mut_RNA_00_3_1_Ipatasertib_Ulixertinib_0_0_0_0_1,61313520.0,1740720.0,Ipatasertib,Ulixertinib,IC50,IC10
3200,LNCaP_mut_RNA_00_5_1_Afatinib_Selumetinib_0_0_0_0_2,56938800.0,1708080.0,Afatinib,Selumetinib,IC90,IC10
3201,LNCaP_mut_RNA_00_4_5_Selumetinib_Pictilisib_0_0_0_0_10,54705720.0,1666320.0,Selumetinib,Pictilisib,IC70,IC90
3202,LNCaP_mut_RNA_00_4_5_Luminespib_Pictilisib_0_0_0_0_8,49767240.0,1549080.0,Luminespib,Pictilisib,IC70,IC90
3203,LNCaP_mut_RNA_00_4_1_Ulixertinib_Luminespib_0_0_0_0_5,57843840.0,1729320.0,Ulixertinib,Luminespib,IC70,IC10
3204,LNCaP_mut_RNA_00_1_2_Ipatasertib_Ulixertinib_0_0_0_0_5,61760040.0,1815480.0,Ipatasertib,Ulixertinib,IC10,IC30
3205,LNCaP_mut_RNA_00_5_4_Ulixertinib_Pictilisib_0_0_0_0_2,52733040.0,1619400.0,Ulixertinib,Pictilisib,IC90,IC70
3206,LNCaP_mut_RNA_00_4_1_Afatinib_Selumetinib_0_0_0_0_10,57507720.0,1696080.0,Afatinib,Selumetinib,IC70,IC10
3207,LNCaP_mut_RNA_00_4_5_Ulixertinib_Selumetinib_0_0_0_0_8,60802560.0,1746000.0,Ulixertinib,Selumetinib,IC70,IC90
3208,LNCaP_mut_RNA_00_4_4_Ipatasertib_Selumetinib_0_0_0_0_9,54269520.0,1615200.0,Ipatasertib,Selumetinib,IC70,IC70
3209,LNCaP_mut_RNA_00_3_4_Ipatasertib_Ulixertinib_0_0_0_0_10,60312000.0,1712280.0,Ipatasertib,Ulixertinib,IC50,IC70
3210,LNCaP_mut_RNA_00_5_2_Afatinib_Ulixertinib_0_0_0_0_7,58737720.0,1781880.0,Afatinib,Ulixertinib,IC90,IC30
3211,LNCaP_mut_RNA_00_5_3_Ipatasertib_Afatinib_0_0_0_0_6,56017320.0,1644360.0,Ipatasertib,Afatinib,IC90,IC50
3212,LNCaP_mut_RNA_00_5_5_Luminespib_Selumetinib_0_0_0_0_1,60227040.0,1828080.0,Luminespib,Selumetinib,IC90,IC90
3213,LNCaP_mut_RNA_00_1_2_Ipatasertib_Ulixertinib_0_0_0_0_3,60519000.0,1689000.0,Ipatasertib,Ulixertinib,IC10,IC30
3214,LNCaP_mut_RNA_00_5_2_Ipatasertib_Luminespib_0_0_0_0_4,54596520.0,1687080.0,Ipatasertib,Luminespib,IC90,IC30
3215,LNCaP_mut_RNA_00_4_1_Selumetinib_Pictilisib_0_0_0_0_5,57636360.0,1687680.0,Selumetinib,Pictilisib,IC70,IC10
3216,LNCaP_mut_RNA_00_2_4_Ulixertinib_Luminespib_0_0_0_0_3,61260240.0,1804080.0,Ulixertinib,Luminespib,IC30,IC70
3217,LNCaP_mut_RNA_00_1_3_Luminespib_Pictilisib_0_0_0_0_10,56861880.0,1673760.0,Luminespib,Pictilisib,IC10,IC50
3218,LNCaP_mut_RNA_00_1_3_Afatinib_Ulixertinib_0_0_0_0_6,60045000.0,1774320.0,Afatinib,Ulixertinib,IC10,IC50
3219,LNCaP_mut_RNA_00_1_1_Afatinib_Pictilisib_0_0_0_0_2,58454640.0,1706400.0,Afatinib,Pictilisib,IC10,IC10
3220,LNCaP_mut_RNA_00_3_2_Ipatasertib_Pictilisib_0_0_0_0_3,55837080.0,1658640.0,Ipatasertib,Pictilisib,IC50,IC30
3221,LNCaP_mut_RNA_00_5_2_Ipatasertib_Luminespib_0_0_0_0_3,54507720.0,1647960.0,Ipatasertib,Luminespib,IC90,IC30
3222,LNCaP_mut_RNA_00_2_1_Ipatasertib_Pictilisib_0_0_0_0_4,57495960.0,1659000.0,Ipatasertib,Pictilisib,IC30,IC10
3223,LNCaP_mut_RNA_00_2_4_Luminespib_Pictilisib_0_0_0_0_10,54969000.0,1566240.0,Luminespib,Pictilisib,IC30,IC70
3224,LNCaP_mut_RNA_00_1_4_Ipatasertib_Afatinib_0_0_0_0_1,59951640.0,1787640.0,Ipatasertib,Afatinib,IC10,IC70
3225,LNCaP_mut_RNA_00_2_5_Afatinib_Luminespib_0_0_0_0_8,60351000.0,1795920.0,Afatinib,Luminespib,IC30,IC90
3226,LNCaP_mut_RNA_00_3_5_Selumetinib_Pictilisib_0_0_0_0_9,53816760.0,1583760.0,Selumetinib,Pictilisib,IC50,IC90
3227,LNCaP_mut_RNA_00_4_1_Ipatasertib_Pictilisib_0_0_0_0_1,54734280.0,1627560.0,Ipatasertib,Pictilisib,IC70,IC10
3228,LNCaP_mut_RNA_00_1_1_Ipatasertib_Pictilisib_0_0_0_0_6,56442360.0,1641480.0,Ipatasertib,Pictilisib,IC10,IC10
3229,LNCaP_mut_RNA_00_4_2_Afatinib_Luminespib_0_0_0_0_7,60119880.0,1803000.0,Afatinib,Luminespib,IC70,IC30
3230,LNCaP_mut_RNA_00_1_3_Ipatasertib_Pictilisib_0_0_0_0_8,53175000.0,1584600.0,Ipatasertib,Pictilisib,IC10,IC50
3231,LNCaP_mut_RNA_00_5_3_Ipatasertib_Pictilisib_0_0_0_0_9,49500240.0,1498680.0,Ipatasertib,Pictilisib,IC90,IC50
3232,LNCaP_mut_RNA_00_3_3_Luminespib_Selumetinib_0_0_0_0_3,58575960.0,1768200.0,Luminespib,Selumetinib,IC50,IC50
3233,LNCaP_mut_RNA_00_2_3_Ipatasertib_Afatinib_0_0_0_0_2,61714440.0,1726920.0,Ipatasertib,Afatinib,IC30,IC50
3234,LNCaP_mut_RNA_00_3_2_Afatinib_Selumetinib_0_0_0_0_2,58610520.0,1740360.0,Afatinib,Selumetinib,IC50,IC30
3235,LNCaP_mut_RNA_00_1_2_Ulixertinib_Pictilisib_0_0_0_0_8,54917280.0,1616400.0,Ulixertinib,Pictilisib,IC10,IC30
3236,LNCaP_mut_RNA_00_1_5_Ipatasertib_Selumetinib_0_0_0_0_5,60474600.0,1788840.0,Ipatasertib,Selumetinib,IC10,IC90
3237,LNCaP_mut_RNA_00_1_2_Ipatasertib_Selumetinib_0_0_0_0_10,59671560.0,1741800.0,Ipatasertib,Selumetinib,IC10,IC30
3238,LNCaP_mut_RNA_00_1_2_Luminespib_Pictilisib_0_0_0_0_7,57074760.0,1651920.0,Luminespib,Pictilisib,IC10,IC30
3239,LNCaP_mut_RNA_00_2_4_Luminespib_Selumetinib_0_0_0_0_4,58935360.0,1809840.0,Luminespib,Selumetinib,IC30,IC70
3240,LNCaP_mut_RNA_00_4_2_Luminespib_Pictilisib_0_0_0_0_6,56063640.0,1714800.0,Luminespib,Pictilisib,IC70,IC30
3241,LNCaP_mut_RNA_00_1_4_Afatinib_Pictilisib_0_0_0_0_8,53246280.0,1531680.0,Afatinib,Pictilisib,IC10,IC70
3242,LNCaP_mut_RNA_00_2_1_Ipatasertib_Ulixertinib_0_0_0_0_5,60808800.0,1749120.0,Ipatasertib,Ulixertinib,IC30,IC10
3243,LNCaP_mut_RNA_00_4_3_Ipatasertib_Selumetinib_0_0_0_0_5,59655480.0,1722840.0,Ipatasertib,Selumetinib,IC70,IC50
